text,label
"@Sami749263491 yeah whatever, whahibbi are #muslims just a sect, as you know,  #islam is synonymous with #rape and #terrorism",fear
@skyfootball manchester united...still untrusted iam afraid i might loose my bet,fear
"@ccgdavidson I remember being awestruck looking around thinking, 'You could fit the entire population of our town in here ten times over.'",fear
"Any #entrenepuers, #start ups, #SME's out there looking for proactive #accountancy, #tax and #business advice? We can help. Get in touch.",fear
"@westelm tells me my order will ship on Sept 12, arriving by Sept 19. Today is the 22. 😐 #lies #terrible #whereismyfurniture",fear
"@westelm tells me my order will ship on Sept 12, arriving by Sept 19. Today is the 22. 😐 #lies  #whereismyfurniture",fear
Why does having anxiety drain some much of your energy #anxiety #sotired #needtosleepforhours,fear
Why does having anxiety drain some much of your energy  #sotired #needtosleepforhours,fear
"i hope this comes back to haunt you, then maybe you would know just how it felt to be like me at my lowest",fear
Insomniacs can't get sleep cuz they are too guilty about all the horrible shit they do. I'm a complete sociopath n sleep like a baby.,fear
"BibleMotivate: Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfu…",fear
Just got done watching Jeepers Creepers it was epic #horror #horrormoviesarebest #movies #movie #horrorfilm 🎬📽🎬,fear
@tweetingacct @amandacarpenter @TeamTrump the 'pledge' would have never have to be made if petulant child POStrump didn't threaten to run,fear
today afghanistan tell us where the terrorism is planned whaaaooo#UNGA,fear
World wants #peace from #terrorism #WorldPeaceDay #internationaldayofpeace,fear
World wants #peace from  #WorldPeaceDay #internationaldayofpeace,fear
"Bake off on TV and the Match on my phone, what a nightmare I'm so stressed #GBBO #NTFCVMUFC",fear
Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless #awe,fear
Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless ,fear
"#Never be #afraid to #start over, it's a #new #chance to #rebuild what you want! 🔨🔩🏢",fear
I wish you stayed in Da Gump I'll make you panic like the last rapper,fear
ppl talking about diets and i am feeling #terrible hahaha,fear
"@stephtikkanen oh so true, so true. #shudder",fear
"@stephtikkanen oh so true, so true. ",fear
"don't worry mary berry, my banter is as dry as old boots x",fear
It's about time I start taking my own advice,fear
@qdoba omg I'm so slow bc my eng is not very well and my hands are shaking uhh help meee I'm like this lil chicken now 🐥#MoreisBetter,fear
@Takadad2 Hahaha!\rHe is a bully though!\rLike really a bully.\rOnly Sugita tamed the bully in him.,fear
 Look for #contrasts....#behaviour may be a #camouflage....garments a #shell....a #bully may be a #baby inside.....' - Prof Caroline Taylor,fear
#ADHD &amp; #anxiety are #IRRELEVANT\nAnyone will be #EVICTED if a significant amount of rent HAS NOT BEEN PAID \n#mentalhealth aside\n#CantPay,fear
i met with an employment specialist this morning &amp; she basically told me its unlikely i'll get a job because i clearly have too much anxiety,fear
McDavid breakaway. Lundqvist with a tremendous save.,fear
Seeing huge or really full  backpacks on people fills me with anxiety,fear
In other news. My legs hurt. #running #5kin26mins  #flatfeet,fear
In other news. My legs hurt. #running #5kin26mins #dreadful #flatfeet,fear
"@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL ",fear
"@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL #awful",fear
I'm shaking now.,fear
me: are you guys dating yet #trans #nervous #blowjobs #TFB dating in mack north ohio Bewdley,fear
"She: Why are you listening to The Eurythmics?\nMe: It's a Polish Gothic Metal band.\nShe: Why do I even ask... (exits room, shaking head)",fear
and claimed that all of the same things could scare us\nbut we were tough because of ancestry,fear
"At the point today where if someone says something remotely kind to me, a waterfall will burst out of my eyes",anger
@CorningFootball  IT'S GAME DAY!!!!      T MINUS 14:30  #relentless,anger
This game has pissed me off more than any other game this year. My blood is boiling! Time to turn it off! #STLCards,anger
@spamvicious I've just found out it's Candice and not Candace. She can pout all she likes for me 😍,anger
@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈  #soreloser,anger
@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈 #bitter #soreloser,anger
wanna go home and focus up on this game . Don't wanna rage at all,anger
@virginmedia I've been disconnected whilst on holiday 😤 but I don't move house until the 1st October 🤔 #furious,anger
@virginmedia I've been disconnected whilst on holiday 😤 but I don't move house until the 1st October 🤔 ,anger
I wanna see you smile I don't wanna see you make a frown,anger
@shae_caitlin ur road rage gives me anxiety.,anger
@eMilsOnWheels I'm furious 😩😩😩,anger
@EtherealMystic_ She was winning this war that had been raging on inside of his mind. The desire and love all rolling into something he -,anger
They gonna give this KKk police bitch the minimum sentence..just wattch #angry,anger
They gonna give this KKk police bitch the minimum sentence..just wattch ,anger
I just got murdered in madden. 🤕,anger
My nephew sees that i have a frown on my face and he tells me 'you're  beautiful '!😢💞😩,anger
@CUTEFUNNYANIMAL @luvcaps19 My sister's dog does this. I think it's because she knows it'll provoke a reaction,anger
new madden 16 video was gonna be up but xbox is being an ahole and not going through 🙄🙄 #struggles,anger
"The animosity toward Hillary comes from conspiracy theories and perception, the animosity toward Trump is based on what he says and does.",anger
Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad #angry,anger
Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad ,anger
I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh 😅,anger
@crystaldiamondo impossible to say. We can only hope that I don’t unwittingly trigger her ferocious side again. Hell hath no fury..,anger
@SportingTommo @ASFCofficial no doubt we are going to struggle this year. But moments like that from Payet take the sting out of it.,anger
Autocorrect changes ''em' to 'me' which I resent greatly,anger
Candice on great british bake off with that pout does my head in 👊🏻🙄,anger
Point scorning and fury at Labor does nothing to address long term detention and the need to resettle #asylumseekers from #manus and #Nauru,anger
HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry #bitter #bbmichelle,anger
HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry  #bbmichelle,anger
Fast and furious 6 this Monday 10 pm on mbc 2 😍😍😍😍😍😍😍,anger
"Not sorry for that burst of anti #Allo spam, fuck any messaging app launching in 2016, without encryption on by default.",anger
So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed #bitter,anger
So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed ,anger
At work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them angrily,anger
When you want to say something so bad but can't ! #furious 😤,anger
“Competition is suppose to motivate you to do better everytime not to be bitter all the time” -De philosopher DJ Kyos \n#quote #success #CSGO,anger
@TheRevAl please tell us why 'protesting' injustice requires #burning #beating and #looting terrible optics #toussaintromain is true leader!,anger
@XboxMAD @RobotBrush Ballmer will be furious. Another delivery lost...,anger
Stop tracking back you fucking potato faced cunt errrr infuriating 😠😠😠😠😠 #angry #Rooney #mufc,anger
Stop tracking back you fucking potato faced cunt errrr infuriating 😠😠😠😠😠  #Rooney #mufc,anger
@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy? #revenge #leictershireaway #therey,anger
@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy?  #leictershireaway #therey,anger
@aGirlHasNo_Name @MdlMurray shot by black police woman Typical looney toon thinking.#Hillary #divide #anger #chaos,anger
Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!! ,anger
Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!! #raging,anger
Yal aggravate tf outta me acting lying yal can't tell the difference between a dyke and a man. RARELY is it that hard to tell the difference,anger
If i could just get my line to block!  #germantownbroncos #lilleague #popwarner #Broncos #usafootball #offense #lineman,anger
Star trek online has a update to download oh fuming yay,anger
@NewAgeInsiders @ChaoticWrestlin @davienne_long make sure you tell them how scared you are #revenge 🙌🏼🙌🏼,anger
"@SpookyHelder ...specifically are the cause of it all, and they resent being considered the enemy.",anger
The war is right outside your door #rage #USAToday,anger
The war is right outside your door  #USAToday,anger
"A guy was raging so hard during a rocket league game, when i beat him he started crying and i was laughing so hard lol",anger
@donlemon listening to these politicians is making me so #angry I'm so fucking tired of political speak by career politicians @PatMcCroryNC,anger
Bored rn leave Kik/Snapchat #kik #kikme #kikmessage #boredaf #bored #snapchatme #snapchat #snap #country #countrygirl,anger
Bored rn leave Kik/Snapchat #kik #kikme #kikmessage #boredaf #bored #snapchatme #snapchat  #country #countrygirl,anger
"@easyJet Hi folks. Flight is going to be over an hour late departing from INV (EZY864), how do we go about getting a refund please? #boiling",anger
"@easyJet Hi folks. Flight is going to be over an hour late departing from INV (EZY864), how do we go about getting a refund please? ",anger
@louiseannexx u fucked my house up I'll always hold a grudge,anger
@josefcd904 @Reddou_Kun @deven_luca @supersoniclemon He also likes incurring Lily's wrath.,anger
@ReadingFC @EFLCup - remind them 'Twenty's Plenty' #revenge!,anger
@ReadingFC @EFLCup - remind them 'Twenty's Plenty' !,anger
@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite #inflame,anger
@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite ,anger
"@FakingALeto Gerard finally made it up the stairs with a little huff, his face a little more red than it was before. Having little legs --",anger
After what just happened. In need to smoke. #burning,anger
After what just happened. In need to smoke. ,anger
I really wish my road rage wasn't so damn bad lmaooooo,anger
"@__lucymellor No idea, just exhausted and I was tidying my room and just burst out crying ... fs",anger
"@NahteWilly @AFP that was neither intelligent, definitive or useful shall I name call or would you like to expand on how I have offend you ?",anger
when you think you've got it together for a day then you randomly burst out crying,anger
"You offend me, @Tansorma",anger
@jamielamieee @gerbicapiral_ @Dory then I look at you and we burst out laughing,anger
"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger
"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz  #HONEY",anger
@smendler (2)  Watch out for ppl who have been filled w/ impotent rage over time - they can be led to do just about anything,anger
I just killed a spider so big it sprayed spider guts on me like a horror movie.\n#ugh #revenge,anger
@SopanDeb @johnrobertsFox @azizansari Let's not stereotype all South Asians as relentless beat reporters.,anger
@Alex_Philip2648 it's a step up from boiling broccoli tbh,anger
@rohan_connolly i think your high-profile female colleague would be one in yhat category... #massexodus ,anger
@rohan_connolly i think your high-profile female colleague would be one in yhat category... #massexodus #bitter,anger
"@EE whats with the 50p a minute charge to 150, insult to injury",anger
"Last night, the Rev. Dr. Earl Johnson spoke to Wake Progressive #Democrats on transforming #moral #outrage into effective political #action.",anger
Repeal/remove the 'Johnson Amendment'. It is a direct affront to the First Amendment of the Constitution.,anger
I HATE little girls 😡😡 got a lot off growing up to do!!! #fuming,anger
I HATE little girls 😡😡 got a lot off growing up to do!!! ,anger
"-- used as a pawn in this red woman's game] For now, try not to fret and act as if nothing is amiss. This is a royal -- @TheLadyOfGlenco",anger
Police: Atlanta rapper Shawty Lo killed in fiery car crash,anger
@JamieRJN She's all over the political map in her relentless pursuit of power.,anger
No one's gonna chill bc fake outrage is fun or w/e but SPACE COLLEGE,anger
I almost feel offended that she thinks that's a big deal. She's knows I'll literally do anything for her or Kai.,anger
"And to discriminate only generates hate\nAnd when you hate then you're bound to get irate,",anger
Weak people revenge. Strong people forgive. Intelligent people ignore.,anger
I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered,anger
I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene  #fuck #die #hatered,anger
I wanna kill you and destroy you. I want you died and I want her back. #emo #scene  #fuck #die #hatered,anger
I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #anger #fuck #die #hatered,anger
Using multiple combs simultaneously is what I like to call impressive work!!    ;-O  #ohsnap #daaamn,anger
Using multiple combs simultaneously is what I like to call impressive work!!    ;-O #snap #ohsnap #daaamn,anger
Nothing is more relentless than a dog begging for food,anger
ok so i got my madden 17 refunded but now i gotta wait a few days for the money and now gotta pre-order fifa again....,anger
@Deadspin @Rlblack1Rob My guess is he's just a convenient target for misplaced anger.  What they're really mad at is how they played.,anger
People that smoke cigarettes irritate my soul.,anger
Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 ,anger
Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 #raging,anger
Threat factors in respect to provocation bulb worm: BnQo,anger
#Scorpio always seek revenge!,anger
"— Self-hatred gives rise to fury, fury to the desire for self-change.",anger
You sting like a bee but you're still my honey.,anger
"if u have time 2 open a snap, u have time 2 respond",anger
"This may offend some, but I say u never trust a cop 🚓 of any color, but especially not a white 1(the evidence is clear)! The klan has awoke",anger
"@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. #fuming",anger
"@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. ",anger
"#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and #revenge.",anger
"#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and .",anger
@WinchesterGank If only. Lol I just wish once he understood the crazy of his rabid fans &amp; addressed it.,anger
The way @AvailableCar wash their hands of their mistakes is disgraceful. Left driving round on a tyre that can burst at any moment,anger
"People will talk, words will sting, but how you handle that is what differs you from them. Be like them or change the culture?#BeDifferent",anger
"Be quick to #listen, slow to #speak, and slow to #anger.",anger
"Be quick to #listen, slow to #speak, and slow to .",anger
"@Yannarell @LOLGOP Despite your #outrage fatigue, don't lose your shine",anger
Police don't wanna be called pigs but they keep actin like em....honestly that's even an insult to pigs,anger
troubled soul don't loose your heart 'cause joy and peace he brings and the beauty that's in store outweighs the hurt of life's sting.,anger
We floated like butterflies. Now you sting like bees!',anger
"I don't like pineapple I only eat them on pizza, they lose the sting when they get cooked.",anger
Ok but how are the fast &amp; furious movies NOT classified as comedy's? 🤔,anger
@Shonna_Ludi @_braaaat_ 😂😂😭😭😭 resentment,anger
no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute,anger
@JankHambrams You sound like my husband @Enistachia ... he makes hotter and hotter sauce - the fiery torment brings him mouth-joy! 🔥,anger
"warning: i am a sensitive, angry, insecure baby today, but UGH why do people at large either hate or ignore me bc it is literally~the worst~",anger
Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #unfair #ugh,anger
A black female LEO💙 was shot 8 times and died in Philadelphia --Where's the #outrage black people? @BarackObama #Sharpton #blm #TheFive,anger
@JessicaValenti @nytimes I don't know... Wasn't punk mostly about white men throwing tantrums?,anger
Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower #anger #rawr #ChicagoPD,anger
Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower  #rawr #ChicagoPD,anger
I'm deleting all these social media apps off my phone. I might keep snap chat and insta but I'll never be on it.,anger
Panpiper playing Big River outside The Bridges in SR1 #outrage,anger
Panpiper playing Big River outside The Bridges in SR1 ,anger
I base when it's going to rain here off of brills snap stories.,anger
@ColinOccupantz @JasnaBadzak @proremain and there was I thinking #UKIP were a party of angry old men - how wrong can you be!,anger
"@mattstottwrites For me not so much outrage as ‘oh, using female body to sell something, AGAIN’",anger
Congrats to #Nicole #bb18 ... Fix that nose now 😒💁🏻 #bitter #petty,anger
Congrats to #Nicole #bb18 ... Fix that nose now 😒💁🏻  #petty,anger
"I had Golden Ocean the other day it was lush, then I gagged and was sick... What a waste of £20 - I was fuming @EmmaGould_ I miss you",anger
@PearseDoherty @harrymcgee @IrishTimes That might sting for a bit lads but you'll get over it.     #betterwithsinnfein,anger
No offense but to the ppl out there using creams to build your glutes...COME ON. Go squat and what not.,anger
This is a joke @SomersetCCC #fuming,anger
This is a joke @SomersetCCC ,anger
"@UMA1R_ @bilalmahmooduk @Muslim_Scientst i do not offend your Faith unless 1 persecutes me, treat me like a dog, disrespect me and even so",anger
The patriots have the lamest color rush jerseys in the whole nfl #madden (I hope they wear them tonight),anger
no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks,anger
"Forgiveness might make us look weak, but the weakest person is the one who holds anger, hatred, and revenge.",anger
Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!! #fume #instagram,anger
Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!!  #instagram,anger
Trump supports reach another level of irritation within me,anger
People you need to look up the definition of protest. What you are doing is not protesting is called vandalism. #angry #stop,anger
People you need to look up the definition of protest. What you are doing is not protesting is called vandalism.  #stop,anger
RE: #politicallycorrect #BS   What if I am #offended by your assumption the USA should change because you are a 'visitor' &amp; don't like it?,anger
@NJDDanin123 I personally liked #relentless …didn't get #OurHouse #OneJersey #werealldevilsinside \nDoes nothing till a puck drops #NJDevils,anger
@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger
@THATSSHAWTYLO passed away early this morning in a fast and furious styled car crash as he was leaving an ATL strip club. That's rough stuff,anger
@inthefade going back to blissful ignorance?! #fury,anger
@inthefade going back to blissful ignorance?! ,anger
@MarianKeyes the pout tips me over the edge. I am most definitely AGIN. Who the feic bakes with full make up and boots with heels!!!!,anger
ethan was with someone in the car when he did his revenge on grayson,anger
@jonfavs Don King is an insult to the intelligence of the Black Community.  What are these people thinking?,anger
@zavierdaniels had to snap going crazy 😭😭,anger
Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. ,anger
Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. #rage,anger
If I do my homework now I can watch revenge and possibly go out tonight'\n*plays on phone for 2 hours to avoid doing homework,anger
@MegMuphet I wasn't meaning to offend you. I was saying from personal experience. Kids got placed into these classes and they take advantage,anger
@SINice Damn..  Lol..  Maybe it is for the best though..  Her brother might still be lookin for revenge 😂,anger
@Red_Magpie @ali_faceache1 @joanna_caron @KCBFD @xMATTxLAWx he's not exactly a rabid tub thumper compared to McTernan now is he.,anger
Dear hipster behind me at the game I am finding it very hard to pay attention while you talk about the politics of grapes of wrath. SHUT UP!,anger
JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics ,anger
JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics #relentless,anger
White people irritate me.,anger
"Y'all bitches be so angry and bitter, that must truly suck lol",anger
@daynutrition @sliqnicq @nytimes I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers,anger
We're going to get City in the next round for a revenge.,anger
Me: *sees incense burner* is this for drugs?,anger
"@daemondave @paulkrugman Hey stupid, that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?",anger
@RobertB_Rice Awesome. Another non-native being offended on my behalf. We need more of you in the world. #SaidNoNDNEver. #Paternalism,anger
@JohnJHarwood @GWGMJ30 It's no secret: personal dislike of Trump &amp; animosity has always been present..now magnified with bigotry/racism etc.,anger
So then it's my turn. Soon as he says hi I just burst into tears lmaoo I was so overwhelmed.,anger
@Gielnorian @HedonismGaming cmode grimrail made me want to eat angry bees,anger
"And getting offended or furious that a writers style isn;t to your taste is ultimately daft, I suppose.",anger
When u are strong u offend the weak &amp; insecure. STAY STRONG. Joshua 1:6-9 #god #internationaldayofpeace #actorslife,anger
@o2academybham since when the fuck can you not stand at a concert? #raging,anger
@o2academybham since when the fuck can you not stand at a concert? ,anger
My irritation level is at an all time high today 🙃,anger
@jagtron1 blacks are good at provoke them selfs blaming on white when black cops shooting blacks,anger
@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity,anger
#ADP's #ezlabor web portal has to be THE SLOWEST web app I have ever had the displeasure of using!!,anger
We are raging angry.=1/2 bil $ for 2 pro Liars.(Actors) the most useless people in america Where is ours for working 100 X harder? @FoxNews,anger
@DatGuydARK I wouldn't fret. There's too many opportunities in life to worry about one not working out.,anger
@alour @jkramon1313 you should force your neighbours to pay that!  Those people have some nerve!!!  #outrage #Victim,anger
@clppng #offended the tonys have found a way to leave me out and now y'all have too,anger
Here's a tip for everyone: Stop being offended. End.  #quit #youredumb #liveyourownlife,anger
Here's a tip for everyone: Stop being offended. End. #offended #quit #youredumb #liveyourownlife,anger
These NA kids are relentless,anger
Finally uploaded the file I needed to the university server's drop box. It took like half an hour and a lot of cursing and anger on my part,anger
"@MagicAndFangs 'Just by getting lost! I don't want to see you in my eyes!' Hungary huffed and crossed her arms, looking away angrily.",anger
"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the #tantrums.",anger
"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the .",anger
Me and these burns that I pick up off the pitches don't get on at all like 😢😢 #sting,anger
Me and these burns that I pick up off the pitches don't get on at all like 😢😢 ,anger
Imagine being bitter when your bias is dating &amp; sending threats to their partner. Like why? That's nasty. And they don't even know you exist,anger
Every dancers dream song #snap #worldpower,anger
Every dancers dream song  #worldpower,anger
@kjwinston11 2.  the N-word. But I think all Afr-Am are entitled to it: we shouldn't take away from them the insult they have claimed back.,anger
Having one of those #angry days. I will have to stop watching #news.,anger
@laureeenwillam can't cope wi her sour face and tiny pout 😡😡,anger
Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #angry #unfair #ugh,anger
"@FoxNews #Poor = #angry and justly so. Offer people some hope! My god, does anyone see this?! #Education should not be for the #elite",anger
Howard Webb always held up as knowing the answers. No red. Sutton and Craigan raging! Hahaha,anger
ICQ is just making me mad!!!😤 #icq #angry,anger
ICQ is just making me mad!!!😤 #icq ,anger
Ppl like that irritate my soul,anger
Why is it always me picking up the pieces :/ #angry,anger
Why is it always me picking up the pieces :/ ,anger
"I've learned to let go of resentment for people who have hurt me, because keeping it is like swallowing poison and expecting them to die.",anger
Pride and Prejudice is a modern day Keeping up with the Kardashians' - @howsyourdaybin .............I've never been so offended in my life,anger
The outrage over Kessel's tweet by butthurt USA players is hilarious.,anger
@CallumPinner you came in at silly o'clock and woke me up that's what happened #wasted #fuming,anger
@CallumPinner you came in at silly o'clock and woke me up that's what happened #wasted ,anger
@missblair140 AWH tiff you're such a great friend I love you :(( thank you,anger
Oh man it's been so long since I've played #madden I am trash anymore.,anger
I only have to wave a fiery cross and we will f**kin' do this!,anger
"Thou wilt be as valiant as the wrathful dove, or most magnanimous mouse. William Shakesphere",anger
"@SwiftShimada SPARKLES, proud little huff. Still posing mind you.",anger
"No, nipples don't offend me lol. But it's sad to me to see women purposely flaunting/sexualizing their own bodies in a very immodest way.",anger
@thehill no wonder USA is going to shit with such outrage over a simple analogy.,anger
@fixindk @RevoltRazor @dragons1015 Guys don't use that type of language. Save it for raging...,anger
@Remedy0_ switch host no bullet rage.,anger
Thurston offers Gallen a ‘peace’ of his mind: NORTH Queensland playmaker Johnathon Thurston insists he holds no grudge against Paul G...,anger
My back is starting to irritate me and it's barely 2:19 😓,anger
Manchester derby at home #revenge,anger
Manchester derby at home ,anger
Defination of a best friends..!!! \n\na person who opens his mouth just to #insult yu..!! :D :D :D,anger
Nothing more entertaining and frightening than a #bitter #alcoholic trying desperately to get your attention.....,anger
What a fucking muppet.  @jRwild1 #fuming #stalker.,anger
What a fucking muppet.  @jRwild1  #stalker.,anger
@TedLeitner @jesseagler You two are TEN TIMES more interesting than those particular afternoon goofballs (I could say worse). #umbrage,anger
@TedLeitner @jesseagler You two are TEN TIMES more interesting than those particular afternoon goofballs (I could say worse). ,anger
some of the casuals tweets that Vic has faved are making me gag #bitter,anger
some of the casuals tweets that Vic has faved are making me gag ,anger
@loueezecee I don't know how much more of that bloody pout I can take!!,anger
"Note to self ~ Stop laughing at things that offend you, it's ok to get mad at people \n #NoteToSelf  #mad #upset",anger
"@KatherineArabis It’s taken for granted, while the misogyny in the air is treated as normal — and any angry response to it as pathological.",anger
"@smendler (1) Watch out for memes &amp; statements designed to make you feel outrage, but that don't give you anything to *do* about situation",anger
"Do not be angry with God because you do not get what you want, for God gives most when you expect least.",anger
@downeysduckling nick fury,anger
@Susan_Wilde @oohincensed @TheCanarySays no! Kinda offended that you had to ask,anger
"Yeah I'm hot nigga, they say im burning uhhhhh",anger
@Jacqueline_69 haha! She did well today. I can't get beyond her pout annoying me I'm afraid.,anger
Yo gurls Dm for a tribute 😜💦 #snapme #dm #nudes #tribute #cumtribute #cock  #cum #swallow,anger
Yo gurls Dm for a tribute 😜💦 #snapme #dm #nudes #tribute #cumtribute #cock #snap #cum #swallow,anger
@noris_prosk8r2 (Maybe don't provoke him in the future if you do not want to run the risk of him punching your board.),anger
"@Digger_forum he's also mostly (except for the synthetic testosterone bits) male, you raging sexist!",anger
@UlsterWillFight @VanguardBears Looks like a rabid pack of inbreds.,anger
@douglas_nat @one11north I need it today! Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old! #rage,anger
@douglas_nat @one11north I need it today! Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old! ,anger
"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying #irritation #weirdsmells",anger
"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",anger
"#CharlotteRiots #passion? or #anger act of violence.\nIf mourning for those who have past away, #stayhome  #whyout",anger
resentment is rlly my shit.,anger
i resent being tired and annoyed that the word Wiener is splashed across the news. this should be a slam-dunk for me,anger
@paulsherard @margarethaynie wow I just realized how much of a sexist pig I am! I am truly sorry to anyone I offended,anger
@tony_tr3 I'd say your outrage is the really FAUX outrage.,anger
I can already tell this programme is going to infuriate me #ExtremeWorld,anger
Height of irritation when a person makes a hilarious chusssss.... Plz die....😬😬,anger
13 hour @bus rides make me #angry #sorry,anger
13 hour @bus rides make me  #sorry,anger
jelly baby is my favourite insult,anger
"She began to squirm beneath @hcllbent, struggling to get out of his relentless grasp. When she realized that the attempt was useless,++",anger
@LoyalLadyMalfoy &lt;• change them himself. He follows behind with a scowl pinching his lips and takes the sheets to his room. 'So who is •&gt;,anger
Forever raging 😏😂😭,anger
"@rawhidevelvet No offense, but isn't it a little late to be getting a radio broadcast degree? Isn't that going to be over in a decade or 2?",anger
"@LuluLemonLime83 wow , your right they do need help,so what I'm getting from the Laureliver fandom and bitter comic fandom and",anger
"@broadly you should be criminalized for posting a pic of that brown frown.... Get a pic of some jack, or cookies, or diesel, Join up @CNN_Ai",anger
"@alliex both, scrap *ll the rage instead",anger
The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren't innocent but clearly cooperate irritate tf outta me,anger
Living life so relentless,anger
You forever straight so fix that frown u good😇 @amayyaaag__,anger
"smh customers getting angry at me bc i aint got no marlboro lights in the gas hut. i called them in 2 hours ago, fuck you.",anger
@alexis_maxwell #bitter hahaha just kidding. its crazy tho,anger
"A 28 yr old man threw a saucepan of boiling water at a garda, &amp; then hit the garda with the shaft of a brush...Letterkenny District Court.",anger
Way towards be prominent if your exasperate is peaked?: TGMbNqUEe,anger
"Being abroad is causing me to make spontaneous decisions and not worry about things which is good, but the type A part of me is fuming",anger
@Thatguy_dree @RecklessWonder_ neither one of y'all can see me in this madden,anger
